#name logM[Msun] rtP[pc] log(t[yr])K rcK[pc] rtK[pc] Rhm[pc] [Fe/H]K
#-------------------------------------------------------------------
NGC_2430                 1.241     3.700     7.700     0.200     3.100     0.827  0.130
NGC_2439                 3.513    25.200     7.250     2.700    29.920     8.272 99.999
NGC_2432                 3.313    19.800     8.650     1.510     8.060     2.410 99.999
NGC_2451A                2.335     8.400     7.760     1.470     4.560    -9.999 -0.531
NGC_2437                 3.184    17.300     8.350     2.590    17.860     5.195 -0.470
NGC_2451B                2.076     6.900     8.230     0.510     4.660     1.315 -0.450
NGC_2447                 2.588    10.600     8.680     2.730    14.690     4.388 -0.095
NGC_2448                 2.866    13.200     7.250     0.820     6.100     1.760 99.999
NGC_2477                 2.409     9.200     8.915     3.980    15.470     4.785 -0.192
NGC_2467                 2.796    12.600     8.100     0.830     2.500    -9.999 99.999
NGC_2479                 2.138     7.600     9.015     2.380     9.770     3.004 99.999
NGC_2482                 2.666    11.400     8.505     1.290     8.070     2.372 -0.081
NGC_2483                 2.584    10.900     7.600     0.550     7.640     2.062 99.999
NGC_2489                 3.185    19.400     7.315     1.790     6.610     2.056  0.080
NGC_2516                 2.396     8.700     8.475     0.940     7.700     2.199 -0.373
NGC_2506                 3.841    33.700     9.210     3.610    25.250     7.334 -0.200
NGC_2527                 2.504     9.700     8.910     1.000     5.120     1.538  0.208
NGC_2547                 1.628     4.900     7.890     0.890     2.840     0.897 -0.160
NGC_2539                 3.387    20.100     8.735     1.980    15.230     4.379  0.130
NGC_2546                 3.355    18.700     8.135     1.240    21.770     5.729  0.120
NGC_2548                 3.046    15.100     8.720     3.930    15.130     4.685  0.080
NGC_2567                 2.417     9.400     8.645     0.800     9.010     2.487 -0.075
NGC_2571                 3.042    15.100     7.350     1.500     7.750     2.325  0.050
NGC_2627                 2.117     7.600     9.225     1.130    11.810     3.286 -0.120
NGC_2632                 2.477     9.400     8.920     0.000     0.000    -9.999  0.094
NGC_2659                 2.112     7.200     7.360     2.170     5.640    -9.999 99.999
NGC_2670                 1.636     4.900     8.140     0.640     4.440     1.291 99.999
NGC_2669                 2.615    10.400     8.405     1.500     7.070     2.142 99.999
NGC_2682                 2.132     7.500     9.535     1.620    17.980     4.970 -0.102
NGC_2910                 2.687    11.100     7.200     1.320     8.420     2.470 99.999
NGC_2925                 2.354     8.400     7.805     1.370     5.380     1.662 99.999
NGC_3033                 2.022     6.500     8.620     0.510     4.580     1.295 99.999
NGC_3036                 1.969     6.200     8.990     2.040     4.590    -9.999 -0.714
NGC_3114                 3.159    15.500     8.300     4.250     8.230    -9.999  0.020
NGC_3228                 0.832     2.600     8.420     0.520     3.470     1.013 99.999
NGC_3293                 2.280     7.800     6.750     1.300     8.690     2.536 99.999
NGC_3324                 3.427    18.800     6.100     0.920    13.260     3.564 -0.474
NGC_3330                 1.911     6.000     8.565     0.340     6.090     1.599 99.999
NGC_3496                 2.298     7.900     8.895     1.030     7.360     2.133 99.999
NGC_3532                 2.560     9.800     8.650     2.270     4.710    -9.999  0.019
NGC_3572                 2.631    10.100     6.925     1.020     7.590     2.190 99.999
NGC_3590                 2.832    11.800     7.400     0.740     9.350     2.549 99.999
NGC_3680                 2.040     6.600     9.200     0.560     5.220     1.470 -0.167
NGC_3766                 3.046    13.800     7.950     0.910    11.190     3.059 99.999
NGC_4052                 2.265     7.600     8.400     1.480     5.290     1.651 99.999
NGC_4103                 3.072    14.000     7.755     1.880     9.840     2.948 99.999
NGC_4349                 3.644    21.400     8.410     1.910    14.290     4.121  0.105
NGC_4439                 1.288     3.500     7.710     0.870     8.030     2.264 99.999
NGC_4463                 1.821     5.400     7.970     0.610     5.680     1.600 99.999
NGC_4609                 1.944     5.900     8.100     0.870     6.770     1.944 99.999
NGC_4755                 3.492    19.000     7.300     1.720    12.410     3.592 99.999
NGC_4852                 2.718    10.600     8.635     0.660     4.590     1.334 99.999
NGC_5045                 3.813    24.500     7.955     3.640    12.100     3.806 99.999
NGC_5043                 2.120     6.800     8.600     1.550     5.060     1.595 99.999
NGC_5138                 3.280    15.900     7.550     1.220     7.710     2.264  0.120
NGC_5168                 2.616     9.600     8.250     0.910     5.430     1.604 99.999
NGC_5281                 2.135     6.800     7.760     1.310     6.960     2.082 99.999
NGC_5316                 3.041    13.600     8.230     1.210     7.030     2.083  0.045
NGC_5359                 2.673     9.800     8.750     3.580     9.900    -9.999 99.999
NGC_5460                 2.232     7.400     8.300     1.800     6.160     1.932 99.999
NGC_5593                 1.559     4.400     8.770     0.340     3.910     1.077 99.999
NGC_5606                 3.634    20.800     7.350     0.400     8.240     2.132 99.999
NGC_5617                 2.732    10.500     8.250     0.830     8.780     2.440 99.999
NGC_5662                 2.360     8.200     8.275     0.700     4.440     1.303 99.999
NGC_5749                 1.319     3.600     8.000     0.810     6.870     1.955 99.999
NGC_5822                 3.247    15.900     8.840     2.810     9.790     3.064  0.050
NGC_5823                 2.036     6.200     8.960     1.450     3.380    -9.999 99.999
NGC_6025                 2.621     9.900     8.180     0.900     8.320     2.345  0.190
NGC_6067                 2.874    11.600     7.970     2.020    10.410     3.124  0.138
NGC_6087                 3.203    15.400     7.950     0.790     9.180     2.525 -0.010
NGC_6124                 2.338     8.100     8.285     1.680     6.830     2.102 99.999
NGC_6134                 1.389     3.800     9.015     0.410     3.780     1.066  0.150
NGC_6152                 3.049    13.500     8.630     1.430     5.910     1.816 99.999
NGC_6167                 2.582     9.400     8.190     0.960     7.860     2.245 99.999
NGC_6178                 2.136     6.700     7.510     1.050     5.250     1.581 99.999
NGC_6192                 2.804    10.800     8.150     1.070    11.340     3.150  0.120
NGC_6193                 2.772    10.800     6.700     1.740     7.640     2.332 99.999
NGC_6200                 3.281    15.100     7.000     2.890    16.390     4.869 99.999
NGC_6204                 1.459     4.000     8.000     0.360     4.990     1.347 -1.053
NGC_6208                 1.149     3.200     9.280     1.100     5.930     1.771 -0.030
NGC_6231                 2.823    11.100     7.050     6.840    13.430    -9.999 99.999
NGC_6242                 2.652     9.800     7.550     1.040     6.950     2.028 99.999
NGC_6249                 2.439     8.400     8.090     0.750     6.450     1.832 99.999
NGC_6250                 2.900    12.100     7.420     0.000     0.000    -9.999 99.999
NGC_6268                 1.775     5.000     8.650     0.530     4.040     1.163 99.999
NGC_6281                 2.206     7.300     8.500     2.410     4.100    -9.999  0.000
NGC_6322                 1.542     4.200     7.160     0.830     5.660     1.648 99.999
NGC_6383                 2.607     9.600     6.600     0.450    11.690     2.950 99.999
NGC_6400                 2.137     6.700     8.875     0.650     5.310     1.517 99.999
NGC_6405                 2.039     6.400     8.035     0.540     6.700     1.830  0.205
NGC_6416                 2.022     6.200     8.200     1.150     5.500     1.664 -0.613
NGC_6425                 1.405     3.900     8.545     0.710     6.100     1.733  0.090
NGC_6444                 1.225     3.400     9.015     1.140     6.150     1.837 99.999
NGC_6469                 1.005     2.900     8.875     0.910     4.740     1.421 99.999
NGC_6475                 2.818    11.800     8.250     0.000     0.000    -9.999  0.140
NGC_6494                 2.750    10.900     8.515     1.110    19.840     5.211  0.090
NGC_6514                 2.143     6.800     6.900     0.000     0.000    -9.999 99.999
NGC_6520                 1.725     4.700     7.755     0.510     4.350     1.237 99.999
NGC_6531                 3.401    17.300     6.820     1.950     6.390     2.013 99.999
NGC_6530                 2.831    11.100     6.670     1.710     6.300     1.960 99.999
NGC_6546                 2.484     8.700     8.720     2.090     6.030    -9.999 -0.334
NGC_6561                 4.222    28.500     6.600     3.220     8.800    -9.999 99.999
NGC_6568                 2.620     9.600     8.800     1.570     6.290     1.939 99.999
NGC_6596                 2.559     9.200     8.600     0.760     6.560     1.863 99.999
NGC_6604                 3.646    20.300     6.890     5.170    11.930    -9.999 99.999
NGC_6603                 3.699    19.600     8.400     1.240     9.560     2.748 99.999
NGC_6611                 3.003    12.400     6.330     0.730    10.010     2.705 99.999
NGC_6613                 2.274     7.300     7.705     0.600     6.210     1.729 99.999
NGC_6618                 4.479    38.200     6.000     0.000     0.000    -9.999  0.046
NGC_6633                 2.097     6.800     8.760     0.710     3.400     1.028  0.060
NGC_6639                 1.791     5.200     8.930     0.460     5.670     1.550 99.999
NGC_6694                 2.356     7.600     8.120     1.260     9.410     2.714 99.999
NGC_6705                 2.820    10.800     8.505     1.380    16.450     4.513  0.136
NGC_6709                 2.295     7.600     8.150     0.680     8.080     2.217 99.999
NGC_6716                 1.456     4.000     7.385     0.360     3.460     0.971 -0.310
NGC_6728                 1.881     5.500     8.950     0.550     5.220     1.467 99.999
NGC_6738                 1.140     3.200     9.515     0.240     3.420     0.920 99.999
NGC_6793                 2.138     6.900     8.695     0.320     4.460     1.203 99.999
NGC_6800                 1.997     6.200     8.560     4.800     6.070    -9.999 99.999
NGC_6811                 2.899    12.700     8.805     1.810     6.780     2.105 99.999
NGC_6823                 3.996    28.100     7.010     0.690    10.340     2.768 99.999
NGC_6828                 1.424     4.000     8.250     0.470     3.440     0.994 99.999
NGC_6830                 3.218    15.600     8.105     1.200     9.400     2.697 99.999
NGC_6866                 1.768     5.300     8.640     0.610     6.500     1.805 99.999
NGC_6871                 3.062    14.200     6.990     3.190    13.400     4.110 99.999
NGC_6883                 2.428     8.800     7.710     0.990     8.960     2.532 99.999
NGC_6882                 0.513     2.000     8.200     0.740     2.870     0.888 -0.020
NGC_6910                 2.316     8.100     7.530     0.830     4.230     1.271 99.999
NGC_6913                 1.431     4.100     7.510     0.660     4.990     1.437 99.999
NGC_6940                 2.560     9.700     8.980     1.620     7.520     2.282  0.013
NGC_7039                 2.769    11.700     8.655     2.730    13.480     4.064 99.999
NGC_7058                 0.159     1.600     8.350     0.220     1.630     0.471 99.999
NGC_7063                 2.178     7.400     7.955     0.890     4.170     1.264 99.999
NGC_7082                 3.595    22.200     8.002     6.010    10.830    -9.999 -0.010
NGC_7092                 2.270     8.000     8.569     0.620     5.060     1.446  0.150
NGC_7160                 2.019     6.700     7.200     0.730     5.680     1.631  0.160
NGC_7209                 2.444     9.200     8.629     1.050     7.870     2.269 -0.120
NGC_7235                 2.358     9.300     7.300     1.300     8.390     2.458 99.999
NGC_7243                 3.039    14.500     7.965     7.670    11.840    -9.999 99.999
NGC_7281                 3.219    17.200     7.860     2.730     7.650    -9.999 99.999
NGC_7380                 3.645    24.700     7.250     1.240    12.850     3.578 99.999
NGC_7438                 1.986     6.500     8.800     1.710     6.690     2.068 99.999
NGC_7510                 1.296     4.100     7.700     0.810     8.410     2.341 99.999
NGC_7654                 2.193     7.900     7.900     2.320    10.530     3.203 99.999
NGC_7788                 2.713    12.500     7.480     0.980     5.470     1.628 99.999
NGC_7789                 3.788    28.400     9.265     3.810    18.970     5.714 -0.240
NGC_7790                 2.505    11.100     8.100     1.560    14.630     4.118 99.999
Pismis_4                 2.475     9.400     8.155     0.310     2.790     0.789 -0.200
Pismis_6                 2.814    12.400     7.580     1.490     9.180     2.703 99.999
Pismis_16                2.042     6.600     7.100     0.760     5.080     1.483 99.999
Pismis_17                3.991    28.700     7.400     1.620    10.430     3.056 -0.145
Pismis-Moreno_1          1.693     5.200     7.400     0.840     5.090     1.501 99.999
Platais_2                2.678    11.000     8.313     4.150     5.150    -9.999 99.999
Platais_3                3.103    15.200     8.800     5.100     8.080    -9.999 99.999
Platais_4                2.752    11.800     8.550     2.660     3.840    -9.999 99.999
Platais_6                3.394    19.300     7.960     0.760    13.080     3.450 99.999
Platais_8                3.081    14.800     7.750     1.140     3.290    -9.999 -0.292
Platais_9                3.436    19.500     8.090     0.000     0.000    -9.999 99.999
Platais_10               3.169    15.700     8.340     1.140     4.440     1.373 99.999
Platais_12               3.507    20.100     8.400     1.400     5.590     1.724  0.027
Roslund_1                1.395     3.900     8.765     0.280     3.320     0.911 99.999
Roslund_2                3.949    27.100     6.780     5.250     9.020    -9.999 99.999
Roslund_3                2.861    11.900     7.700     0.480     4.580     1.287 99.999
Roslund_5                2.310     8.100     7.570     1.660     5.400     1.702 99.999
Roslund_6                1.489     4.300     8.670     0.840     2.830     0.889 99.999
Roslund_7                2.510     9.500     8.600     2.460     5.650    -9.999 99.999
Ruprecht_1               2.554    10.600     8.790     0.420     4.770     1.315 99.999
Ruprecht_12              1.783     5.700     8.695     1.270    17.580     4.746 99.999
Ruprecht_26              2.577    10.900     7.800     1.400     8.970     2.630  0.313
Ruprecht_27              1.387     4.100     8.410     0.650     4.880     1.407 99.999
Ruprecht_151             3.342    20.500     8.150     0.860     6.160     1.785 -0.102
Ruprecht_31              0.888     2.800     8.650     0.170     1.670     0.468 99.999
Ruprecht_34              1.529     4.700     9.100     0.280     4.130     1.107 99.999
Ruprecht_44              3.931    37.200     6.800     1.410    26.510     6.926 99.999
Ruprecht_43              2.282     8.400     8.400     0.510     5.450     1.513 99.999
Ruprecht_47              3.303    20.100     8.180     1.470    19.980     5.404 99.999
Ruprecht_53              2.721    12.100     8.860     1.000     7.020     2.038 99.999
Ruprecht_55              4.568    59.800     6.970     1.300    15.100     4.154 99.999
Ruprecht_56              1.938     6.200     8.745     0.490     3.180     0.931 99.999
Ruprecht_64              3.320    18.100     8.450     1.460     7.380     2.219 99.999
Ruprecht_65              1.773     5.500     8.820     0.280     2.670     0.750 99.999
Ruprecht_67              2.192     7.700     8.600     0.730     7.260     2.031 99.999
Ruprecht_71              2.011     6.600     8.840     2.290     5.570    -9.999 99.999
Ruprecht_78              3.037    14.300     7.250     1.630     5.130    -9.999 99.999
Ruprecht_79              3.672    23.300     7.265     1.380     9.380     2.733 99.999
Ruprecht_80              2.554    10.100     8.425     1.280     6.750     2.021 -0.373
Ruprecht_82              2.891    12.800     8.370     1.200     5.030     1.543 99.999
Ruprecht_84              2.311     8.000     8.560     0.630    10.040     2.670 99.999
Ruprecht_85              2.047     6.600     8.700     0.350     4.350     1.188 99.999
Ruprecht_161             2.850    12.200     8.450     1.010     4.850     1.467 99.999
Ruprecht_89              1.232     3.500     8.980     0.380     3.060     0.875 99.999
Ruprecht_90              4.896    62.200     6.800     1.150    12.600     3.488 99.999
Ruprecht_91              1.820     5.500     8.405     0.610     3.760     1.107 99.999
Ruprecht_92              3.512    19.900     7.650     1.280    11.970     3.370  0.201
Ruprecht_93              2.101     6.800     8.755     1.300     6.700     2.011  0.153
Ruprecht_94              4.418    39.000     7.000     2.920    16.210     4.826 99.999
Ruprecht_164             1.623     4.700     7.700     0.870     6.440     1.859 99.999
Ruprecht_96              1.425     4.000     9.060     0.550     5.240     1.472 99.999
Ruprecht_98              2.418     8.700     8.800     1.500     4.500    -9.999 99.999
Ruprecht_99              1.257     3.600     8.375     1.160     4.340     1.348 99.999
Ruprecht_105             1.889     5.700     9.100     1.390     6.830     2.060 99.999
Ruprecht_108             2.055     6.500     8.675     0.660     5.560     1.583 99.999
Ruprecht_110             2.515     9.000     8.700     0.920     6.630     1.919 -0.234
Ruprecht_167             3.325    16.300     7.245     1.710     8.010     2.429 99.999
Ruprecht_113             3.187    15.300     8.345     0.000     0.000    -9.999 99.999
Ruprecht_116             1.364     3.700     8.950     0.800     4.510     1.341 99.999
Ruprecht_119             1.726     4.900     8.435     0.870     5.560     1.631 99.999
Ruprecht_125             2.841    11.100     8.825     1.040     6.590     1.934 99.999
Ruprecht_131             1.103     3.100     9.170     0.890     2.620    -9.999 99.999
Ruprecht_139             0.798     2.500     9.050     0.540     3.210     0.949 99.999
Ruprecht_141             4.345    29.000     6.550     2.840     9.310     2.933 99.999
Ruprecht_145             2.590     9.600     8.900     2.220     5.600    -9.999 -0.127
Ruprecht_147             1.769     5.300     9.330     6.510     6.760    -9.999 99.999
Ruprecht_172             2.418     8.700     9.065     0.870     8.270     2.324 99.999
Sco_OB4                  5.178    68.200     6.820     0.000     0.000    -9.999 -0.063
Sco_OB5                  5.658    85.900     6.325     1.770    30.670     8.083 99.999
Sgr_OB7                  5.351    74.100     6.450     0.000     0.000    -9.999  0.030
Sigma_Ori                1.878     6.000     6.100     1.740     3.710    -9.999 99.999
Stephenson_1             2.983    13.600     7.520     1.800     5.560    -9.999 99.999
Stock_20                 1.974     6.600     8.337     1.070     5.240     1.581 99.999
Stock_21                 2.259     8.300     8.825     0.640     7.360     2.027 99.999
Stock_4                  2.623    11.200     8.600     1.630     4.780    -9.999 99.999
Stock_5                  2.413     9.500     7.700     0.930     7.210     2.071 99.999
Stock_2                  3.987    30.300     8.440     3.730    18.850     5.669 -0.140
Stock_7                  1.481     4.500     7.800     0.760     3.890     1.168 99.999
Stock_23                 0.860     2.800     8.300     0.370     5.260     1.416 99.999
Stock_8                  3.286    20.400     7.050     2.040    12.450     3.669 99.999
Stock_10                 1.622     5.000     8.420     3.100     5.040    -9.999 99.999
Stock_13                 3.300    17.000     7.370     0.690     9.410     2.544 99.999
Stock_14                 2.829    11.600     6.800     1.140    15.880     4.284 99.999
Stock_16                 3.151    14.600     6.780     1.080     9.570     2.710 99.999
Stock_1                  1.620     4.800     8.540     1.870     3.140    -9.999 99.999
Stock_12                 1.557     4.700     8.450     3.400     5.190    -9.999 99.999
Tombaugh_5               2.211     8.100     8.846     2.380     9.990     3.065 99.999
Trumpler_2               2.634    10.900     7.925     5.780     7.200    -9.999 99.999
Trumpler_3               2.204     7.800     8.005     0.940     8.150     2.313 99.999
Trumpler_7               2.446     9.800     8.000     2.480     9.270     2.879 99.999
Trumpler_9               2.026     7.400     7.800     0.640     4.830     1.391 99.999
Trumpler_10              2.685    11.000     7.380     0.650     3.670     1.091 99.999
Trumpler_12              2.109     6.900     9.205     0.860     7.520     2.133 99.999
Trumpler_14              2.777    11.400     6.000     0.830     6.200     1.788 99.999
Trumpler_15              2.345     8.200     7.080     0.780     8.740     2.413 99.999
Trumpler_16              3.050    14.000     6.500     0.760    11.390     3.049 99.999
Trumpler_17              2.775    11.300     7.775     0.610     8.590     2.315 99.999
Trumpler_18              2.316     8.000     7.690     1.770     6.950     2.147 99.999
Trumpler_21              2.824    11.500     7.850     0.810     5.900     1.706 99.999
Trumpler_22              2.340     7.800     8.495     0.880     6.560     1.892 99.999
Trumpler_26              3.464    16.400     8.170     0.870     7.050     2.016 99.999
Trumpler_27              3.294    15.900     7.580     1.230     6.070     1.830 -0.193
Trumpler_28              2.330     7.500     6.600     1.420     9.150     2.681  0.326
Trumpler_29              1.576     4.400     8.685     1.200     4.970     1.527 99.999
Trumpler_30              1.771     5.000     8.350     2.860    10.210     3.187 99.999
Trumpler_33              2.031     5.800     7.840     1.360     4.310     1.363 -1.544
Turner_5                 3.609    22.300     8.490     0.000     0.000    -9.999 -0.258
Turner_9                 3.868    26.400     8.030     0.000     0.000    -9.999 99.999
vdBergh_92               2.772    12.900     7.360     0.920    10.990     3.014 99.999
vdBergh_113              4.841    45.500     8.300     3.120     9.390    -9.999 -0.358
vdBergh-Hagen_23         1.743     5.400     7.140     0.410     3.570     1.013 99.999
vdBergh-Hagen_34         2.365     8.700     8.480     0.920     4.700     1.412 99.999
vdBergh-Hagen_56         2.165     7.400     7.300     0.780     2.720     0.851 99.999
vdBergh-Hagen_66         4.618    57.500     8.870     3.340    11.520     3.609 99.999
vdBergh-Hagen_91         1.638     4.800     8.350     0.300     3.180     0.883 99.999
vdBergh-Hagen_99         1.984     6.300     8.000     0.830     4.410     1.319 90.128
vdBergh-Hagen_111        3.267    16.300     8.350     1.400    15.450     4.273 99.999
vdBergh-Hagen_121        4.443    39.800     6.640     2.920    14.970     4.495 99.999
vdBergh-Hagen_164        2.315     8.000     7.100     1.920     6.100     1.928 99.999
vdBergh-Hagen_205        1.952     5.400     7.120     0.950     5.390     1.601 99.999
vdBergh-Hagen_221        2.210     7.200     7.800     0.820     5.430     1.586 99.999
